word, absfrequency, relfrequency
it--bits,1,0.02
it--namely,1,0.02
it--why,1,0.02
it;,1,0.02
jam,1,0.02
jam--that,1,0.02
jeer,1,0.02
jeers,1,0.02
jeff,1,0.02
jews-harp,1,0.02
jimpson,1,0.02
jingo,1,0.02
joe,1,0.02
johnny,1,0.02
joy,1,0.02
judged,1,0.02
june,1,0.02
key,1,0.02
kindlings,1,0.02
kitchen,1,0.02
kite,1,0.02
kitten,1,0.02
knack,1,0.02
knees,1,0.02
knife,1,0.02
knitting,1,0.02
knock,1,0.02
knuckles,1,0.02
labor,1,0.02
laborious,1,0.02
lack,1,0.02
lad,1,0.02
laid,1,0.02
lake,1,0.02
lam,1,0.02
land,1,0.02
langhorne,1,0.02
language:,1,0.02
lap,1,0.02
lapels,1,0.02
large,1,0.02
larger,1,0.02
lash,1,0.02
lawrence,1,0.02
laws-a-me,1,0.02
laying,1,0.02
lecture,1,0.02
legally,1,0.02
legs,1,0.02
lemme,1,0.02
letter,1,0.02
liable,1,0.02
licensed,1,0.02
licks,1,0.02
life;,1,0.02
lifeless,1,0.02
lifted,1,0.02
lightnings,1,0.02
lights,1,0.02
linked,1,0.02
liquid,1,0.02
listening,1,0.02
lit,1,0.02
literally,1,0.02
little--i,1,0.02
lived;,1,0.02
lively,1,0.02
ll--,1,0.02
loathed,1,0.02
locust-trees,1,0.02
log,1,0.02
long-handled,1,0.02
long-tails,1,0.02
longer,1,0.02
loose,1,0.02
lord,1,0.02
lot,1,0.02
loud,1,0.02
lovely,1,0.02
loving,1,0.02
loving;,1,0.02
lump,1,0.02
luxury,1,0.02
lying,1,0.02
m--well,1,0.02
machine,1,0.02
magnificent,1,0.02
maid-servant,1,0.02
mainly,1,0.02
maintaining,1,0.02
makes,1,0.02
making,1,0.02
marched,1,0.02
martyr,1,0.02
marvels,1,0.02
mary,1,0.02
material;,1,0.02
maximum,1,0.02
mayn,1,0.02
me--i,1,0.02
mean,1,0.02
meet,1,0.02
melan,1,0.02
melancholy,1,0.02
melodious,1,0.02
memory,1,0.02
mental,1,0.02
mentioned,1,0.02
merchantibility,1,0.02
method,1,0.02
methods,1,0.02
middle-aged,1,0.02
middling,1,0.02
mightily,1,0.02
miles,1,0.02
military,1,0.02
miller,1,0.02
mind:,1,0.02
mine,1,0.02
mingled,1,0.02
minute--only,1,0.02
minutes,1,0.02
miscarried,1,0.02
mischief,1,0.02
mischief;,1,0.02
misfortunes,1,0.02
missed,1,0.02
missile,1,0.02
missis--,1,0.02
mississippi,1,0.02
modification,1,0.02
modified,1,0.02
moment;,1,0.02
money;,1,0.02
mont,1,0.02
months,1,0.02
morosely,1,0.02
mother,1,0.02
move:,1,0.02
moved--but,1,0.02
much--much--much,1,0.02
muddy,1,0.02
mulatto,1,0.02
multiplied,1,0.02
munched,1,0.02
mused,1,0.02
music,1,0.02
music--the,1,0.02
mysterious,1,0.02
named,1,0.02
natty,1,0.02
nature,1,0.02
necessarily,1,0.02
neck,1,0.02
necktie,1,0.02
need,1,0.02
needed,1,0.02
needle,1,0.02
needles,1,0.02
negligence,1,0.02
network,1,0.02
new-comer,1,0.02
newby,1,0.02
newsletter,1,0.02
next-day,1,0.02
nibbling,1,0.02
nice,1,0.02
night,1,0.02
nightfall,1,0.02
no--is,1,0.02
no--no--i,1,0.02
nodding,1,0.02
noise,1,0.02
non,1,0.02
none,1,0.02
nonproprietary,1,0.02
north,1,0.02
noticed,1,0.02
noticing,1,0.02
notifies,1,0.02
novelty,1,0.02
now--lemme,1,0.02
now--let,1,0.02
now;,1,0.02
numerous,1,0.02
obedient,1,0.02
obleeged,1,0.02
obsolete,1,0.02
occasionally,1,0.02
occur:,1,0.02
occurred;,1,0.02
odd,1,0.02
odor,1,0.02
off--and,1,0.02
offers,1,0.02
often,1,0.02
omission,1,0.02
on--and,1,0.02
one--the,1,0.02
opened,1,0.02
operation;,1,0.02
operations,1,0.02
opportunities,1,0.02
orange-peel,1,0.02
ordered,1,0.02
organized,1,0.02
original,1,0.02
originator,1,0.02
other--i,1,0.02
others,1,0.02
oughtn,1,0.02
out:,1,0.02
outdated,1,0.02
outer,1,0.02
outfit,1,0.02
overcome,1,0.02
overflowed,1,0.02
overlooked,1,0.02
owed,1,0.02
p,1,0.02
pages,1,0.02
palm,1,0.02
pansy,1,0.02
pansy;,1,0.02
pantalettes,1,0.02
pantaloons,1,0.02
paper,1,0.02
paperwork,1,0.02
partiality,1,0.02
particularly,1,0.02
party,1,0.02
passed,1,0.02
passenger-coaches,1,0.02
passing,1,0.02
passion,1,0.02
pathos,1,0.02
pay,1,0.02
pears,1,0.02
peculiar,1,0.02
per,1,0.02
perfectly,1,0.02
perform,1,0.02
performed,1,0.02
peril,1,0.02
period,1,0.02
periodic,1,0.02
permanent,1,0.02
person--that,1,0.02
personal,1,0.02
petersburg,1,0.02
petting,1,0.02
pg,1,0.02
philosopher,1,0.02
picked,1,0.02
picking,1,0.02
picture,1,0.02
piece,1,0.02
pieces,1,0.02
pityingly,1,0.02
places,1,0.02
plaited,1,0.02
plan,1,0.02
planet--no,1,0.02
plank;,1,0.02
plants,1,0.02
play;,1,0.02
plays,1,0.02
playthings,1,0.02
pleasant,1,0.02
pleasantly,1,0.02
pleasurable,1,0.02
pleasure,1,0.02
pliant,1,0.02
polly--well,1,0.02
pomp,1,0.02
ponderously,1,0.02
position,1,0.02
possessed,1,0.02
possession,1,0.02
possibility,1,0.02
possibly,1,0.02
potent,1,0.02
poverty-stricken,1,0.02
power,1,0.02
practically,1,0.02
practise,1,0.02
pray,1,0.02
prayers,1,0.02
presence,1,0.02
present,1,0.02
presented,1,0.02
presently--the,1,0.02
preserve,1,0.02
pretended,1,0.02
pretty,1,0.02
prevalent,1,0.02
prevent,1,0.02
pride,1,0.02
principal,1,0.02
print,1,0.02
prisoners,1,0.02
privilege,1,0.02
probably,1,0.02
problem,1,0.02
processing,1,0.02
produce,1,0.02
production,1,0.02
profaned,1,0.02
professor,1,0.02
profit,1,0.02
profits,1,0.02
prohibition,1,0.02
promotion,1,0.02
promptly,1,0.02
prone,1,0.02
proofread,1,0.02
propped,1,0.02
proprietary,1,0.02
proudest,1,0.02
provision,1,0.02
provisions,1,0.02
pulled,1,0.02
pumped,1,0.02
punched,1,0.02
punches,1,0.02
punching,1,0.02
punctuate,1,0.02
punish,1,0.02
punishment,1,0.02
punitive,1,0.02
pup,1,0.02
pure,1,0.02
quarrelling,1,0.02
queer,1,0.02
questions,1,0.02
raft,1,0.02
rage,1,0.02
raged,1,0.02
rain,1,0.02
ranged,1,0.02
rapped,1,0.02
rat,1,0.02
rather,1,0.02
reach,1,0.02
reaching,1,0.02
reader,1,0.02
reading,1,0.02
ready,1,0.02
really,1,0.02
rear,1,0.02
rearward,1,0.02
reasonable,1,0.02
receiving,1,0.02
recoated,1,0.02
recognition,1,0.02
recorded,1,0.02
redistribute,1,0.02
reflect,1,0.02
refused,1,0.02
regarded,1,0.02
regulating,1,0.02
relaxed,1,0.02
release,1,0.02
relieving,1,0.02
reluctance,1,0.02
reluctantly,1,0.02
remain,1,0.02
remained,1,0.02
remaining,1,0.02
remains,1,0.02
remedies,1,0.02
remembers,1,0.02
remind,1,0.02
remove,1,0.02
renamed,1,0.02
repair;,1,0.02
repeated,1,0.02
replace,1,0.02
report,1,0.02
reported,1,0.02
reports,1,0.02
reposeful,1,0.02
representations,1,0.02
representing,1,0.02
reproached,1,0.02
request,1,0.02
require,1,0.02
required,1,0.02
rescue,1,0.02
resign,1,0.02
resolution,1,0.02
responded,1,0.02
rested,1,0.02
restful,1,0.02
resting,1,0.02
result,1,0.02
resumed,1,0.02
resurrected,1,0.02
retired,1,0.02
retiring,1,0.02
returns,1,0.02
revealments,1,0.02
revenue,1,0.02
ribbon,1,0.02
ridicule,1,0.02
rock,1,0.02
rod,1,0.02
rogers,1,0.02
roof,1,0.02
room;,1,0.02
rooms,1,0.02
rose,1,0.02
roun,1,0.02
rounded,1,0.02
routine,1,0.02
rudely,1,0.02
ruination,1,0.02
rumpled,1,0.02
safe,1,0.02
safely,1,0.02
safety,1,0.02
sagacity,1,0.02
sally,1,0.02
salt,1,0.02
sash,1,0.02
sass,1,0.02
saturdays,1,0.02
say--if,1,0.02
scare,1,0.02
scattered,1,0.02
school,1,0.02
schoolmates,1,0.02
scolding,1,0.02
scrambled,1,0.02
scratch,1,0.02
scratched,1,0.02
scriptural,1,0.02
scripture,1,0.02
search,1,0.02
searched,1,0.02
season,1,0.02
second-story,1,0.02
sections,1,0.02
secure,1,0.02
securely,1,0.02
seize,1,0.02
selected,1,0.02
send,1,0.02
sending,1,0.02
sent,1,0.02
service--she,1,0.02
several,1,0.02
sew,1,0.02
sex,1,0.02
shabby,1,0.02
shaded,1,0.02
shaking,1,0.02
share,1,0.02
shared,1,0.02
sharing,1,0.02
she:,1,0.02
sheep,1,0.02
shelter,1,0.02
ship,1,0.02
shivering,1,0.02
shoes,1,0.02
shook,1,0.02
shoulders,1,0.02
shouted:,1,0.02
shoving,1,0.02
showing,1,0.02
shucks,1,0.02
shunned,1,0.02
sick,1,0.02
siddy,1,0.02
sides,1,0.02
sidewise,1,0.02
sidling,1,0.02
sidney,1,0.02
sight,1,0.02
sign--a,1,0.02
signals,1,0.02
silence,1,0.02
silent,1,0.02
simple-hearted,1,0.02
simply,1,0.02
singed,1,0.02
singing,1,0.02
sister,1,0.02
sit,1,0.02
sitting,1,0.02
skin,1,0.02
skipped,1,0.02
skipping,1,0.02
skirted,1,0.02
skirts,1,0.02
skylarking,1,0.02
slack,1,0.02
slackened,1,0.02
slaughter,1,0.02
slaves,1,0.02
slight,1,0.02
slipped,1,0.02
slipper,1,0.02
slow,1,0.02
slowly,1,0.02
smaller,1,0.02
smart,1,0.02
smarty,1,0.02
smothered,1,0.02
snort,1,0.02
snuffling,1,0.02
sobbing,1,0.02
soldier,1,0.02
solicitation,1,0.02
somebody,1,0.02
somehow,1,0.02
sorry,1,0.02
sought,1,0.02
souls,1,0.02
southwestern,1,0.02
space,1,0.02
spare,1,0.02
speak,1,0.02
spec,1,0.02
special,1,0.02
specific,1,0.02
speed,1,0.02
spile,1,0.02
spirits,1,0.02
spite,1,0.02
splendid,1,0.02
splendor,1,0.02
split,1,0.02
spoke,1,0.02
spool,1,0.02
sprang,1,0.02
sprawling,1,0.02
spread,1,0.02
spring,1,0.02
spring-line--what,1,0.02
square,1,0.02
st,1,0.02
staff,1,0.02
stage,1,0.02
stairway,1,0.02
standing,1,0.02
starboard,1,0.02
start:,1,0.02
started,1,0.02
starting,1,0.02
stately,1,0.02
statement,1,0.02
statements,1,0.02
stealing,1,0.02
stealthy,1,0.02
steamer,1,0.02
steps,1,0.02
stick,1,0.02
stiffened,1,0.02
stomach,1,0.02
stone,1,0.02
stopper,1,0.02
stored,1,0.02
story--that,1,0.02
stove-lids,1,0.02
straightened,1,0.02
strain,1,0.02
straitened,1,0.02
strangling,1,0.02
straw,1,0.02
stream,1,0.02
strict,1,0.02
string,1,0.02
strong,1,0.02
struck,1,0.02
struggled,1,0.02
struggling,1,0.02
stuck,1,0.02
stumbled,1,0.02
style,1,0.02
subject,1,0.02
subscribe,1,0.02
substantial,1,0.02
suck,1,0.02
suddenly,1,0.02
sufferer,1,0.02
sugar-bowl--a,1,0.02
suited,1,0.02
suits,1,0.02
sulked,1,0.02
sun,1,0.02
sunshine,1,0.02
superstitions,1,0.02
supper--at,1,0.02
sure,1,0.02
surveying,1,0.02
survive,1,0.02
suspicion,1,0.02
swallowing,1,0.02
swam,1,0.02
swamp,1,0.02
sweated,1,0.02
sweep,1,0.02
swept,1,0.02
swing,1,0.02
synonymous,1,0.02
tackle,1,0.02
tadpoles,1,0.02
tail,1,0.02
talent,1,0.02
talk,1,0.02
talked,1,0.02
tallow,1,0.02
tan,1,0.02
tar,1,0.02
tarry,1,0.02
taw,1,0.02
taxes,1,0.02
tear,1,0.02
ten,1,0.02
ten-pins,1,0.02
thatcher,1,0.02
them--one,1,0.02
them:,1,0.02
there--criticised,1,0.02
therefore,1,0.02
thimble--and,1,0.02
though--and,1,0.02
thrash,1,0.02
threadbare,1,0.02
threaded,1,0.02
threatening,1,0.02
three-fourths,1,0.02
threshold,1,0.02
threw,1,0.02
throughout,1,0.02
thrust,1,0.02
tied,1,0.02
tilted,1,0.02
time--just,1,0.02
time;,1,0.02
times,1,0.02
ting-a-lingling,1,0.02
tingling,1,0.02
tisn,1,0.02
title:,1,0.02
to-morrow,1,0.02
toes,1,0.02
told,1,0.02
tom--a,1,0.02
tomato,1,0.02
too--well,1,0.02
topmost,1,0.02
tore,1,0.02
tossed,1,0.02
touched,1,0.02
touching,1,0.02
town,1,0.02
toys,1,0.02
traded,1,0.02
trading,1,0.02
traitor,1,0.02
tranquilly,1,0.02
transcribe,1,0.02
transcription,1,0.02
transparent,1,0.02
trap,1,0.02
trash;,1,0.02
tread-mill,1,0.02
treasure,1,0.02
treat,1,0.02
treatment,1,0.02
tree-box,1,0.02
trick,1,0.02
trickled,1,0.02
tried,1,0.02
tripping,1,0.02
triumph,1,0.02
troubled,1,0.02
troublesome,1,0.02
truck,1,0.02
true,1,0.02
trust,1,0.02
truth,1,0.02
tugged,1,0.02
tumbling,1,0.02
turns,1,0.02
twelve,1,0.02
twinkling,1,0.02
txt,1,0.02
types,1,0.02
umf,1,0.02
unalloyed,1,0.02
unbearable,1,0.02
unbutton,1,0.02
unconsciously,1,0.02
uncovered,1,0.02
undergoing,1,0.02
undisturbed,1,0.02
undo,1,0.02
undressed,1,0.02
unenforceability,1,0.02
uniform,1,0.02
unknown,1,0.02
unlink,1,0.02
unlock,1,0.02
unsaid,1,0.02
unsolicited,1,0.02
unspeakable,1,0.02
untimely,1,0.02
unto,1,0.02
unwhitewashed,1,0.02
unwound,1,0.02
up;,1,0.02
updated,1,0.02
uplifted,1,0.02
ut,1,0.02
vague,1,0.02
value,1,0.02
valued,1,0.02
vanity,1,0.02
varied,1,0.02
variety,1,0.02
various,1,0.02
vastness,1,0.02
vegetation,1,0.02
version,1,0.02
vexation,1,0.02
vexed,1,0.02
vicious,1,0.02
victory,1,0.02
viewed,1,0.02
viewing,1,0.02
vigor,1,0.02
vines,1,0.02
violates,1,0.02
virtuous,1,0.02
virus,1,0.02
visions,1,0.02
visit:,1,0.02
vitals,1,0.02
void,1,0.02
volunteer,1,0.02
vulgar,1,0.02
w,1,0.02
wages,1,0.02
wait,1,0.02
waiting,1,0.02
walk,1,0.02
walks,1,0.02
wall,1,0.02
wandered,1,0.02
want,1,0.02
warble,1,0.02
wasn,1,0.02
watchful,1,0.02
watered,1,0.02
waver,1,0.02
wealthy,1,0.02
weeds,1,0.02
week-day,1,0.02
well-a-well,1,0.02
wellnigh,1,0.02
wended,1,0.02
wending,1,0.02
wet,1,0.02
whack,1,0.02
wheel,1,0.02
wheeled,1,0.02
whenever,1,0.02
while--plenty,1,0.02
while;,1,0.02
whirled,1,0.02
whistle,1,0.02
whistling,1,0.02
whit,1,0.02
whitewashin,1,0.02
whitewashing--paid,1,0.02
whiz,1,0.02
whole,1,0.02
whoop,1,0.02
wid,1,0.02
wide,1,0.02
win,1,0.02
wind,1,0.02
window;,1,0.02
winked,1,0.02
winning,1,0.02
wipe,1,0.02
wise,1,0.02
wishing,1,0.02
with--and,1,0.02
woes,1,0.02
woke,1,0.02
woman,1,0.02
women,1,0.02
wonder,1,0.02
wood,1,0.02
work--the,1,0.02
work--wouldn,1,0.02
worshipped,1,0.02
wrath,1,0.02
wreck,1,0.02
writer,1,0.02
wrong,1,0.02
y,1,0.02
y-o-u-u,1,0.02
ye,1,0.02
yearned,1,0.02
yearning,1,0.02
yellow,1,0.02
yes--i,1,0.02
younger,1,0.02
zip,1,0.02
